feature,group,avgExpr,logFC,statistic,auc,pval,padj,pct_in,pct_out,TF.name,auc_TF_expr,combined_auc
MA0150.2,Mesothelial,1.92307337871535,2.1326724825204,10541128,0.841978101326892,0,0,100,100,Nfe2l2,0.736720974034065,0.620302926924901
MA0689.1,CM,1.16173876635593,1.74315377501219,23240613.5,0.852900572584308,0,0,100,100,TBX20,0.724124775179105,0.617606435372742
MA0593.1,FB,1.17080094075318,1.38018405999712,19623291,0.765601727582009,0,0,100,100,FOXP2,0.805271192921127,0.616517016472441
MA0036.3,Endocardial,2.07538524318173,2.430293469547,8616577,0.856618726006142,1.82411054840878e-280,7.5599248284053e-279,100,100,GATA2,0.714820639072719,0.612328745165368
MA0102.4,Adipo,4.7334190043055,4.62019462794983,1246917,0.868529218167191,2.33684496204947e-44,1.74328634168891e-41,100,100,CEBPA,0.704281291248307,0.611688879257671
MA0002.2,Lymphoid,1.4845431761884,1.35737735987376,1810387,0.760549209197906,4.64824847481474e-37,5.33475901878738e-36,100,100,RUNX1,0.803758914587997,0.611298206875668
MA0475.2,EC,1.56154647494499,1.4457071341615,10822026,0.748378856377231,3.14548062155848e-196,7.82176181227541e-195,100,100,FLI1,0.810890435233609,0.606853256567363
MA0117.2,Myeloid,1.51543979126658,1.66685066099231,11674861.5,0.831995283760079,0,0,100,100,Mafb,0.72837101942545,0.606001252989495
MA0144.2,Mesothelial,1.51465172102174,1.46568785154584,9018105,0.720325844204392,2.49570727553531e-134,7.6617186318903e-134,100,100,STAT3,0.841265891235099,0.605985563304283
MA0466.2,Adipo,3.16970448779968,3.06016347204321,1209463,0.84244095941602,1.54448131054172e-38,1.92030509610688e-36,100,100,CEBPB,0.715209676352074,0.602521925929662
MA0090.3,Mesothelial,2.10840734516084,2.48628031734586,11113557,0.887701166502123,0,0,100,100,TEAD1,0.678537087802369,0.602338164357116
MA0474.2,EC,1.7190338627684,1.58969716046393,10973205,0.758833383757618,6.47065769753502e-213,2.0112961009838e-211,100,100,ERG,0.792653291265073,0.601491779157288
MA0626.1,CM,0.585986026795229,0.845426425567673,19465697,0.714366000581381,1.42519184510592e-274,3.06395710792223e-274,100,100,Npas2,0.840107676955774,0.600144361244611
MA0605.2,Mesothelial,0.868202693862422,0.844150391319519,8351660,0.667093201954075,4.40123465323777e-78,9.14574109001498e-78,100,100,ATF3,0.89442069478924,0.596661965180943
MA0832.1,FB,2.87862487893098,3.73890774860106,24169585,0.942975163082493,0,0,100,100,Tcf21,0.626150336308874,0.590444215495018
MA0473.3,Myeloid,5.80185934708541,5.8853990982448,13310264,0.948540320893876,0,0,100,100,ELF1,0.61942024740662,0.58754508024324
MA0070.1,Mesothelial,1.02219457465685,1.1955674706452,9812138,0.783749644553927,1.90378826913024e-221,9.59612195115648e-221,100,100,PBX1,0.747841883209207,0.586120810147755
MA0773.1,CM,5.34342617655333,7.79020391381473,26969545,0.989747554333635,0,0,100,100,MEF2D,0.587784749432023,0.581758518224954
MA0475.2,Endocardial,1.48430679862864,1.30301891497906,7315611,0.727282930887348,3.87227614689834e-115,3.282634097257e-114,100,100,FLI1,0.798693316435401,0.580876016057274
MA0836.2,Mesothelial,4.49345115878119,4.79102141246988,11298853,0.90250178122414,0,0,100,100,CEBPD,0.639247117292412,0.576921661998798
MA0593.1,Adipo,0.945199639045082,0.842278647256652,945929,0.658878638122403,1.71013659296991e-09,8.79835791969349e-09,100,100,FOXP2,0.873122908199336,0.575282032667851
MA0442.2,Neuron,1.66631728274625,1.54933282927942,1253450,0.795109768853924,9.65611036202833e-32,1.80086458251828e-29,100,100,SOX10,0.722744281610125,0.574661038691522
MA0801.1,CM,1.54269176888408,2.27358456352037,24714819,0.907002015089556,0,0,100,100,MGA,0.633520335288237,0.574604220706642
MA0655.1,Mesothelial,6.71326387125213,7.39409634458367,11961252,0.9554112471125,0,0,100,100,JDP2,0.599681096978469,0.572942064733991
MA0475.2,Lymphoid,2.96037384953657,2.72632240430419,2100502,0.882427422986698,8.95578221969719e-78,6.07364866899464e-76,100,100,FLI1,0.647998964865937,0.571812056664696
MA1508.1,Lymphoid,1.6205625622187,1.00263724613314,1543042,0.648236743226257,4.61311196099967e-13,1.29375245222021e-12,100,100,IKZF1,0.881803149765078,0.57161720197037
MA0809.2,Mesothelial,2.48679633357518,2.90993975770881,11404798,0.910964193401004,0,0,100,100,TEAD4,0.62655929000246,0.570773078234997
MA0482.2,CM,0.710859528146794,1.19225455284825,19658977,0.721459127562263,6.73357210125752e-293,1.50848191817961e-292,100,100,GATA4,0.789837671689876,0.569835597533187
MA1563.1,EC,1.25406740140071,1.39708256316087,11587771,0.801332653325842,8.11118216177528e-288,3.36163438482464e-286,100,100,SOX18,0.710420089034879,0.569282814922301
MA1111.1,CM,2.12141136578227,3.12653296082667,25801649,0.946887275833719,0,0,100,100,NR2F2,0.598668119348467,0.566871224658366
MA0480.1,Endocardial,1.61560875250488,1.59181315897841,7891593,0.784544296629507,2.54421166744638e-179,4.51900453313095e-178,100,100,Foxo1,0.7220198404903,0.566456547910011
MA0684.2,Lymphoid,1.09983192855393,1.01275883083649,1738889,0.730512677031451,2.24932925291278e-29,1.62912584725528e-28,100,100,RUNX3,0.775177409543398,0.566276924619853
MA0480.1,Adipo,1.13276722858439,0.998463351829065,971350,0.676585415121216,2.16461500867672e-11,1.41649368111652e-10,100,100,Foxo1,0.836791312736606,0.566160797697724
MA1565.1,Mesothelial,0.867206615663034,1.12160282390589,9279763,0.741225913536345,1.27328083172795e-160,4.70231435875767e-160,100,100,TBX18,0.760403706863224,0.563630932276117
MA0746.2,Mesothelial,1.69499269936522,1.74059554028124,11387128,0.909552792927502,0,0,100,100,SP3,0.618530162594613,0.562585836897832
MA1515.1,Mesothelial,1.59557594395302,1.59581949198991,10781159.5,0.861150742682603,0,0,100,100,KLF2,0.651518034295354,0.561055239104554
MA0154.4,SMC,1.74446689333158,1.64522946176011,2105669,0.782092467072483,1.44771397633253e-48,4.14374500003508e-46,100,100,EBF1,0.713739988775618,0.558210668669809
MA1104.2,Endocardial,2.00274466650081,2.35202426604399,8552213,0.850219966071581,1.44118845630566e-270,5.11965042097155e-269,100,100,GATA6,0.655383671093162,0.557220282600696
MA0481.3,Endocardial,0.839270170736311,0.84843302451194,6987311,0.694644920718366,5.8425678006847e-85,3.15837360819622e-84,100,100,FOXP1,0.799923430412939,0.55566274789996
MA0025.2,Mesothelial,3.55383967191515,3.82453090600523,11326427,0.904704268867397,0,0,100,100,NFIL3,0.611788189285817,0.553487386489534
MA0098.3,Endocardial,1.60036717173632,1.42127176622151,7440930,0.739741544339577,6.95197180878309e-128,7.20301523521137e-127,100,100,ETS1,0.745517219507966,0.55149005929057
MA0523.1,Mesothelial,1.2510450250405,1.36618938595611,10020230.5,0.80037114161291,6.78926170930254e-248,3.69692644900708e-247,100,100,TCF7L2,0.687742621898034,0.550449347424386
MA0599.1,Mesothelial,1.23652545765331,1.20012248378193,10243356.5,0.818193447331678,6.36998515961012e-278,4.02712621107555e-277,100,100,KLF5,0.670613555834587,0.548691617075656
MA0840.1,Mesothelial,1.38746549436658,1.37761891418876,9348169.5,0.746689918431117,6.91391463384843e-168,2.61816259738626e-167,100,100,Creb5,0.730176173451294,0.545215187394692
MA1511.1,Mesothelial,1.43341468368373,1.48181626047802,10864435,0.867802416713793,0,0,100,100,KLF10,0.621526493113132,0.539362192775225
MA0624.1,Endocardial,2.85438348664408,2.90793518718597,8707822,0.865689865932638,8.37734502452589e-295,4.46392813449737e-293,100,100,NFATC1,0.622645450402552,0.539017856482552
MA0783.1,CM,2.57954821619694,3.85843274194727,26618715,0.976872545337864,0,0,100,100,PKNOX2,0.551512513545036,0.538757432892422
MA1637.1,FB,1.3302767948884,1.56038339673548,20675989,0.806672687974032,0,0,100,100,EBF3,0.66741444021349,0.5383850004797
MA0742.1,Lymphoid,1.11718786931155,0.988883134397256,1767649,0.742594842478138,2.35698172208028e-32,2.09322424365701e-31,100,100,Klf12,0.722484296545744,0.536513112386315
MA0152.1,Endocardial,2.79370458458005,2.83316098209239,8421138,0.837189118727994,5.77841784518081e-251,1.95940896022949e-249,100,100,NFATC2,0.640664206869511,0.536357102749655
MA1633.1,Mesothelial,3.97540250994931,4.3194592640739,11542590,0.921970401326573,0,0,100,100,BACH1,0.579483373111343,0.534266518069541
MA0495.3,Mesothelial,0.997970008521096,1.06672358464368,9306578,0.743367775658414,1.88947892363351e-163,7.0831722463849e-163,100,100,MAFF,0.71838251269222,0.534022410531918
MA0871.2,Myeloid,1.03743328890061,1.15858607799422,10754714,0.766422053588258,7.63946945657779e-219,8.50603614120453e-218,100,100,TFEC,0.695782678115913,0.533263189012736
MA1483.1,Myeloid,2.76790048148706,2.83930379376052,12769784,0.910023648900239,0,0,100,100,ELF2,0.583193032678383,0.530719451611179
MA0765.2,Myeloid,3.5718601917029,3.65247147142248,13089581,0.932813606259529,0,0,100,100,ETV5,0.568002613957091,0.529840566690154
MA0497.1,CM,4.08735597632546,5.94901751270129,26769487,0.982405683485429,0,0,100,100,MEF2C,0.537926522059797,0.528462072569095
MA0843.1,Mesothelial,2.56033228314704,2.745286547342,11051592,0.882751679782227,0,0,100,100,TEF,0.597583246269014,0.527517614453689
MA0463.2,Adipo,0.900384742784741,0.805921993897067,968951.5,0.674914760755469,3.33127352848847e-11,2.07094171021033e-10,100,100,BCL6,0.781137312673918,0.527201102500487
MA1541.1,CM,0.661474522146325,0.99449075488583,20386973,0.74817564282289,0,0,100,100,NR6A1,0.704281249677739,0.526926076705751
MA0477.2,Mesothelial,6.69947414049249,7.3389948623188,11849027,0.946447216657561,0,0,100,100,FOSL1,0.555613451996409,0.5258588051795
MA1625.1,Adipo,1.99760173914836,1.83723502199128,1107785.5,0.771618378939377,7.2517500867319e-25,2.704902782351e-23,100,100,Stat5b,0.678427766923342,0.52348733374085
MA0833.2,Adipo,2.54400096037825,2.49343080251553,1167302,0.81307408065252,1.71817805751452e-32,1.28176083090583e-30,100,100,ATF4,0.643728516053536,0.52339897138004
MA1484.1,Myeloid,2.7391060652177,2.7495827933588,12459570,0.887916612773399,0,0,100,100,ETS2,0.589264140435344,0.523217419604179
MA0258.2,CM,1.12254208273136,1.66047416818295,23410151,0.859122380404679,0,0,100,100,ESR2,0.608924014693724,0.523140248989246
MA0063.2,CM,0.663668029467405,0.998506768027154,20541419,0.753843612036928,0,0,100,100,NKX2-5,0.690288232781983,0.520369374746958
MA0488.1,Mesothelial,1.00720185117382,1.00101270189712,8465651,0.676198292580842,1.30018436439555e-86,2.81958585999733e-86,100,100,JUN,0.768631005441121,0.519746973503982
MA0497.1,PC,0.920699412728284,1.34764099758445,5624307,0.712874890061148,8.02526738715955e-80,1.12959423977755e-78,100,100,MEF2C,0.728045722901744,0.51900551467307
MA1574.1,Adipo,0.635079397588574,0.611757465341934,944540,0.65791114222329,2.14390839349121e-09,1.07339306143922e-08,100,100,THRB,0.787814009535651,0.51831161487311
MA0521.1,FB,2.72336246073314,3.61079397807222,24223625,0.945083531009083,0,0,100,100,Tcf12,0.547642814226412,0.517568204600848
MA0039.4,Mesothelial,1.35151632880515,1.32986843162993,10379502,0.829068140210296,4.29952456630924e-297,2.91585938769699e-296,100,100,KLF4,0.622889329269267,0.51641769777411
MA1120.1,EC,2.89617716135618,3.10328792513705,13283910,0.918626269611445,0,0,100,100,SOX13,0.560705190819899,0.515078517794657
MA0798.2,Mesothelial,1.65619727588548,1.74433334027946,10501430,0.838807202855071,0,0,100,100,RFX3,0.614019352241467,0.515043855352547
MA1624.1,Adipo,2.29992554273861,2.11653942071319,1097563,0.76449798525422,1.15643128792003e-23,4.1080844799445e-22,100,100,Stat5a,0.673455158410911,0.514855111764203
MA1516.1,Mesothelial,1.39009209121115,1.42514138440706,10674064,0.852596433717694,0,0,100,100,KLF3,0.603823960739583,0.514818155519862
MA1637.1,PC,3.01506682104103,3.06099233662017,7324813,0.928412204755797,0,0,100,100,EBF3,0.554395253607496,0.514707319707885
MA1104.2,Mesothelial,2.43141960587261,2.88031603347607,11235510,0.897442226034947,0,0,100,100,GATA6,0.572861652400898,0.514110236540721
MA0727.1,CM,1.09835522310776,1.60217416001594,20986154.5,0.77016483189623,0,0,100,100,NR3C2,0.666905722074125,0.513627333331852
MA0137.3,Mesothelial,1.91001500538308,1.86530224300297,9465858.5,0.756090388738191,9.13305824362435e-181,3.70285948355639e-180,100,100,STAT1,0.678826157316438,0.513253933171038
MA1637.1,Adipo,1.39932627641267,1.27965902532798,1069811,0.745167570429035,1.47950243029013e-20,3.67902937665478e-19,100,100,EBF3,0.687815750888961,0.512537991992749
MA1108.2,CM,1.03476003117048,1.56660694973551,22332849,0.819586784984781,0,0,100,100,MXI1,0.620161490478538,0.508276162152674
MA0089.2,Mesothelial,3.39155345451125,3.74061841357441,11462158,0.915545853342152,0,0,100,100,NFE2L1,0.55375990057095,0.506992580714896
MA0025.2,Adipo,3.46413493544122,3.40029235066668,1232282,0.85833533588964,4.93320447647734e-42,1.2267235131507e-39,100,100,NFIL3,0.590253993793817,0.506635860023217
MA1123.2,FB,3.42871342773844,4.31215167395506,24470745,0.95472490558382,0,0,100,100,TWIST1,0.530637757888823,0.506613083299616
MA0797.1,CM,2.35848162469533,3.51691084499644,26439072,0.970279878687271,0,0,100,100,TGIF2,0.521021150458369,0.505536338660248
MA1563.1,Endocardial,0.926827280309796,0.98589114841926,7316499,0.727371211584973,3.16252355109773e-115,2.71177306795277e-114,100,100,SOX18,0.694737923637992,0.505332365250594
MA1107.2,Mesothelial,1.02409565037034,1.05763146155589,10035949,0.801626665005256,5.92965952934306e-250,3.27668593251105e-249,100,100,KLF9,0.628798720074636,0.504061820933004
MA1120.1,Endocardial,2.4270706359676,2.46883222524587,8784126,0.873275643355525,4.53790990205661e-307,3.38528078693423e-305,100,100,SOX13,0.577019689379196,0.503897240471423
MA0808.1,Mesothelial,2.4148648899125,2.85445021588459,11320122,0.904200653701272,0,0,100,100,TEAD3,0.556625394984456,0.503301046011674
MA1604.1,Adipo,1.50918614043023,1.38915104580274,1088651,0.758290408974238,1.21909688731977e-22,3.78935949141896e-21,100,100,Ebf2,0.657858205082662,0.49884756737919
MA0841.1,Mesothelial,5.67722972532232,6.24675853529944,11903937,0.950833181569842,0,0,100,100,NFE2,0.523702741647417,0.497953944037462
MA0687.1,Myeloid,9.03132314539301,9.51143064028478,13927553,0.992530696001707,0,0,100,100,SPIC,0.499625152281886,0.495893300134299
MA0137.3,Endocardial,1.70931594952798,1.60639505400279,7080039.5,0.703863543094103,5.17183051316871e-93,3.08654845025909e-92,100,100,STAT1,0.704412712659054,0.495810427732731
MA0660.1,CM,5.84300719529522,8.54320893686369,27012472,0.991322919927118,0,0,100,100,MEF2B,0.499969943755188,0.49563166451919
MA0645.1,Endocardial,1.52631600872412,1.18769794346373,7259817,0.721736159217022,1.10828144366406e-109,8.70292586287778e-109,100,100,ETV6,0.684426728213954,0.493975518086612
MA0081.2,Myeloid,8.60379011764425,8.99629771175764,13858023,0.987575722267772,0,0,100,100,SPIB,0.499169277595046,0.492967459854809
MA0606.1,Endocardial,2.69117364657979,2.7554134202284,8585382,0.853517468841288,1.20351661249795e-275,4.72538627854457e-274,100,100,NFAT5,0.577466610410919,0.492877839658286
MA0496.3,Mesothelial,2.74228604202654,2.92799309872835,11151255,0.890712313929972,0,0,100,100,MAFK,0.552963421803462,0.492531328953196
MA0079.4,Mesothelial,1.73924528778595,1.75734138838147,11176826,0.892754810902689,0,0,100,100,SP1,0.551407925888296,0.49227207860665
MA0833.2,Mesothelial,2.9176012650986,3.14520126724143,11056780,0.883166073990294,0,0,100,100,ATF4,0.556323505449108,0.491326046176007
MA0098.3,EC,1.65780241091817,1.54666046146217,10963926,0.758191710247655,7.15999144238869e-212,2.13654144640879e-210,100,100,ETS1,0.647130915849073,0.49064929584174
MA0846.1,Endocardial,2.35129264316787,2.4044598047167,8794500,0.874306976640609,0,0,100,100,FOXC2,0.560239298351378,0.48982112713685
MA0843.1,Adipo,2.12607134666996,2.06712193199322,1154045,0.803840032319517,1.06104613211665e-30,7.19582195053659e-29,100,100,TEF,0.608377302504414,0.489038030507609
MA1101.2,Mesothelial,6.11090265973293,6.71471352696513,11923035,0.95235864428874,0,0,100,100,BACH2,0.513366689351315,0.488909204293617
MA0136.2,Myeloid,6.33320075902239,6.57083306982885,13690989,0.975672240566718,0,0,100,100,ELF5,0.50024553950813,0.488075686365404
MA0732.1,Mesothelial,1.52555033570798,1.63327656667165,11024932,0.880622198366066,0,0,100,100,EGR3,0.554050887097547,0.487909510202511
MA0665.1,FB,2.11426997516742,2.81548106972618,23286974.5,0.90854015808858,0,0,100,100,MSC,0.536684743593745,0.48759964178839
MA0598.3,Myeloid,8.66356483538362,8.91269974605178,13647211,0.9725524528474,0,0,100,100,EHF,0.500638702029202,0.486897397648839
MA0759.1,EC,0.920389714576969,0.821817017042706,9771480,0.675730129230237,3.17298424998816e-99,4.55201202017533e-98,100,100,ELK3,0.719785970523404,0.486381066879892
MA0774.1,CM,1.64865455061043,2.49886204838375,25276691.5,0.927622011931265,0,0,100,100,MEIS2,0.522545835131111,0.484725018910625
MA0685.1,Mesothelial,1.60084321885916,1.62161945031927,11093477.5,0.886097305958394,0,0,100,100,SP4,0.547026913258378,0.484719074124985
MA0108.2,CM,1.34438922491488,1.98245083201608,24140513,0.885925724816986,0,0,100,100,TBP,0.546935964014418,0.48454464034795
MA0806.1,CM,2.60777208152361,3.84221473321452,26360882,0.967410406426121,0,0,100,100,TBX4,0.50026013881728,0.483956864212013
MA0625.1,Endocardial,2.87242408179321,2.92736731213732,8759910,0.870868204871663,3.77519229814523e-303,2.56026677674213e-301,100,100,NFATC3,0.555170365839983,0.48348021989701
MA0017.2,CM,0.643963799298386,0.875158124287038,19414249,0.71247792526623,8.54066489539821e-270,1.81519544500486e-269,100,100,NR2F1,0.678347150948737,0.483307370718214
MA1615.1,FB,0.510232232668599,0.676588198984493,18249183,0.711990971940448,9.41672788010953e-253,3.69730473608511e-252,100,100,Plagl1,0.67834514185836,0.482975616862815
MA0652.1,Myeloid,2.53270896748295,2.50449191548647,11776782,0.839258528409146,0,0,100,100,IRF8,0.574194798952279,0.481897881988875
MA0782.2,CM,1.79589511652143,2.64799814887846,25717819,0.943810822839061,0,0,100,100,PKNOX1,0.510478014297304,0.481794674715189
MA1559.1,CM,2.15031723865913,3.13528872327828,25408865,0.932472609090865,0,0,100,100,SNAI3,0.515803034051303,0.480972200938803
MA1104.2,CM,0.562329680504051,0.983653440424997,18964809.5,0.695984074667492,7.47164166313751e-230,1.51875876858326e-229,100,100,GATA6,0.69048033218793,0.480563315073919
MA1567.1,CM,2.17967517667469,3.21111118634346,25883714,0.949898955602376,0,0,100,100,TBX6,0.505669382114435,0.480334817950601
MA1566.1,CM,2.09700726947249,3.1026852806975,25991275,0.95384630572236,0,0,100,100,TBX3,0.503026671192352,0.479810131996641
MA1596.1,Mesothelial,1.36454937141142,1.41763000829986,11218502,0.896083703157,0,0,100,100,ZNF460,0.535089077182119,0.479484601800215
MA0796.1,CM,2.31237724552884,3.4590270618775,26376846,0.967996264658337,0,0,100,100,TGIF1,0.49506121583639,0.47921740770684
MA0641.1,Myeloid,3.61025971481569,3.72420716489423,13226911,0.942600267310607,0,0,100,100,ELF4,0.507912208669031,0.478758183661749
MA0640.2,Myeloid,6.67978348339365,6.82974893241031,13463938,0.959491717896449,0,0,100,100,ELF3,0.498567846546181,0.478371719570528
MA0037.3,Endocardial,2.04063485076406,2.38472527464717,8623193,0.857276456969523,1.71208465002626e-281,7.5130302877623e-280,100,100,GATA3,0.557276228314563,0.477739790562847
MA0528.2,Mesothelial,2.09876136911196,2.17928560061394,11139819,0.889798857460534,0,0,100,100,ZNF263,0.53557080645522,0.476550291673071
MA0766.2,Endocardial,2.29227881942544,2.68299960104518,8815561,0.876400760168386,0,0,100,100,GATA5,0.543734635380836,0.476529447777644
MA0472.2,Mesothelial,1.27422613867323,1.39612906119643,10449074,0.834625240025943,3.87815584035318e-307,2.86445966030047e-306,100,100,EGR2,0.569529764814513,0.475343916660232
MA1571.1,CM,1.97886955369165,2.96268448891722,25892178,0.950209573497482,0,0,100,100,TGIF2LX,0.5,0.475104786748741
MA1618.1,FB,3.31349518595569,4.19872530243617,24340920,0.949659789631387,0,0,100,100,Ptf1a,0.499945652173913,0.474778282870605
MA1489.1,EC,0.580597518503616,0.534882388997724,8887384,0.614591969572546,3.03425188417163e-43,1.52942696323786e-42,100,100,FOXN3,0.771570315944159,0.474200920139832
MA1540.1,CM,1.93490924432849,2.85826920831747,25802420,0.946915570540373,0,0,100,100,NR5A1,0.500319976066568,0.47376077558982
MA0101.1,Mesothelial,1.4043215003637,1.34919362451804,9057961,0.723509363008687,3.51231122855564e-138,1.11973682756517e-137,100,100,REL,0.65445469779895,0.473504101522561
MA1572.1,CM,1.93424383125337,2.88583525592821,25803942,0.946971425979451,0,0,100,100,TGIF2LY,0.5,0.473485712989726
MA1641.1,FB,2.93274170522266,3.87403680015168,24258695,0.946451785324136,0,0,100,100,MYF5,0.5,0.473225892662068
MA0759.1,Endocardial,0.73566193018581,0.588342533161792,6317911.5,0.628096435527652,8.14393823937143e-38,2.13171155318284e-37,100,100,ELK3,0.753401888729736,0.473209040830948
MA0471.2,Mesothelial,1.83609753614354,1.91880325183832,11245370,0.898229798681734,0,0,100,100,E2F6,0.526638686271315,0.473042561147496
MA0741.1,Mesothelial,1.27350021701869,1.30323572102236,10927425,0.872833775843725,0,0,100,100,KLF16,0.541390497049398,0.472543911745537
MA0836.2,Adipo,4.7613804141261,4.64375574813424,1238842,0.862904646975444,4.56219850597181e-43,1.70170004272748e-40,100,100,CEBPD,0.546613241947112,0.471675106574475
MA0043.3,Mesothelial,3.16230306892767,3.40131877532899,11088049,0.88566370168729,0,0,100,100,HLF,0.531589930252694,0.47080990540729
MA0639.1,Mesothelial,2.57635612049439,2.74263863556805,10979316,0.876978596555128,0,0,100,100,DBP,0.534501712531191,0.468746561711917
MA1558.1,CM,2.41797968488874,3.52853856516033,25918118,0.951161538076767,0,0,100,100,SNAI1,0.49250860025132,0.468455237731081
MA0835.2,Mesothelial,6.23856103609345,6.81716474895111,11785307,0.941357548396579,0,0,100,100,BATF3,0.496542348404247,0.467423887768902
MA0511.2,Lymphoid,1.61028149066101,1.48675772540948,1887938,0.79312862548984,1.9170694431423e-46,3.32589256880037e-45,100,100,RUNX2,0.58905450753833,0.467195991902471
MA0066.1,CM,0.714288231253497,1.06435954824337,20784141,0.762751196717462,0,0,100,100,PPARG,0.612319838226207,0.467047689380882
MA1634.1,Mesothelial,6.21807030760059,6.79264588813276,11773407,0.940407029684939,0,0,100,100,BATF,0.496138018511951,0.466571680302595
MA0463.2,Mesothelial,1.15876851463399,1.16890603388493,9383727,0.749530092304153,9.98137324230925e-172,3.83819816431067e-171,100,100,BCL6,0.621106387805244,0.465537928182364
MA1471.1,Mesothelial,0.949627336876037,0.986924398869644,9112433,0.727860342442338,1.5575974949345e-143,5.23408887937448e-143,100,100,BARX2,0.638834440408068,0.464982254559376
MA0105.4,Mesothelial,0.798074726014928,0.810257252407722,8840462,0.706136516852138,7.84320208682257e-118,2.10468660315455e-117,100,100,NFKB1,0.658403663730443,0.464922869789301
MA0836.2,FB,2.24696951180027,2.71309053003646,20023081,0.781199514654015,0,0,100,100,CEBPD,0.594854669309279,0.464700178954084
MA0500.2,FB,2.38566886262602,3.14174302111351,23742521,0.926313282249758,0,0,100,100,MYOG,0.499945652173913,0.463106298011713
MA0867.2,Neuron,1.78557067136446,1.64720573520159,1254632,0.795859555240924,6.78997810683971e-32,1.68844122256747e-29,100,100,SOX4,0.581800933617263,0.463031832267389
MA1630.1,Mesothelial,1.5439650357316,1.62144649568731,10811514,0.863575324214744,0,0,100,100,Znf281,0.535666657081604,0.462588507060274
MA1124.1,Mesothelial,1.7434392003386,1.97537395905397,11090851,0.885887512899897,0,0,100,100,ZNF24,0.522168173119011,0.462582264199884
MA1484.1,Endocardial,1.56856428260784,1.38208017526358,7428750,0.738530667203244,1.29012260694592e-126,1.31839926682418e-125,100,100,ETS2,0.625263251449673,0.461776086270796
MA0734.2,FB,0.556002943189478,0.723213015369174,17834512,0.695812603389619,5.87040666585694e-216,2.04641279099499e-215,100,100,GLI2,0.66357043369019,0.46172067099835
MA0509.2,Mesothelial,1.68058834680616,1.78953046450639,10504122,0.839022227760258,0,0,100,100,RFX1,0.550033747408039,0.461490540093616
MA1621.1,CM,1.9669361765451,2.86164256179496,25095603,0.920976297293033,0,0,100,100,Rbpjl,0.500751442819022,0.461180209671607
MA0043.3,Adipo,3.36426853442942,3.30864225927661,1221238,0.850642733506772,2.53832623207153e-40,4.7339784228134e-38,100,100,HLF,0.541643419599976,0.460745039034479
MA0868.2,EC,3.61335699901296,3.85726266885634,13472825,0.931690366080304,0,0,100,100,SOX8,0.493945801097809,0.460204544248647
MA0050.2,Myeloid,4.91383052390601,4.98394617858743,13293619,0.947354134531136,0,0,100,100,IRF1,0.485772711870023,0.460198787032469
MA0692.1,CM,0.822086230234291,1.12489910811808,20175472.5,0.740413846967033,0,0,100,100,TFEB,0.620870858224693,0.459701380607869
MA0698.1,FB,3.79075645821225,4.79902460237305,24692796,0.963388214363744,0,0,100,100,ZBTB18,0.476254369674459,0.458817846783608
MA1117.1,Mesothelial,0.973065202935926,1.01738015263213,9089712,0.726045490707282,2.74048557432545e-141,8.92752069190735e-141,100,100,RELB,0.631451545910853,0.458462547508717
MA1109.1,FB,2.00698324232121,2.62743645332205,23435634,0.914340101126752,0,0,100,100,NEUROD1,0.50007081213521,0.457234796938245
MA1564.1,Mesothelial,1.6560506031643,1.70045716982676,11434932,0.913371162380546,0,0,100,100,SP9,0.50029390198315,0.456954022786248
MA0750.2,Lymphoid,3.02991161013751,2.80143267044265,2141525,0.899661312872632,9.09162207202542e-85,1.13039167762183e-82,100,100,ZBTB7A,0.507533709073555,0.456608443032231
MA1122.1,Mesothelial,1.43028098435374,1.48806402262377,10397230,0.830484173464074,1.2297066598936e-299,8.49408489148725e-299,100,100,TFDP1,0.549747353723957,0.456556476671502
MA0143.4,EC,2.74551873423975,2.93809259705872,13241165,0.915670311622077,0,0,100,100,SOX2,0.498541176470588,0.456499354415261
MA0522.3,CM,1.98552641250554,2.89222852120388,25320606,0.929233617502467,0,0,100,100,TCF3,0.490893838590919,0.456155057443512
MA0691.1,FB,2.11610597368851,2.80136486001981,23345991,0.910842683916477,0,0,100,100,TFAP4,0.500448827990886,0.455830153650074
MA0805.1,CM,1.76614313346622,2.59491660337949,25158724,0.923292756668862,0,0,100,100,TBX1,0.493449169880648,0.455598044335065
MA0139.1,Mesothelial,1.47661937104307,1.56241934730562,10483428,0.837369283708269,0,0,100,100,CTCF,0.543751857105886,0.455321103099797
MA0482.2,Mesothelial,2.17834958768926,2.60798843882556,10939415,0.873791483352344,0,0,100,100,GATA4,0.520924191739593,0.45517912221426
MA0511.2,Myeloid,1.84657496009484,1.90724079850615,11937297,0.850697441236741,0,0,100,100,RUNX2,0.534357501390535,0.454576559138587
MA0816.1,FB,2.2081261799049,2.93499449429906,23397145,0.912838454695839,0,0,100,100,Ascl2,0.497951071350542,0.454548886485766
MA1623.1,Adipo,2.05660515127609,1.70319195178371,972848,0.677628834024651,1.65036041334576e-11,1.12951272326233e-10,100,100,Stat2,0.670472916731967,0.45433178081019
MA0499.2,CM,1.48509943826841,2.22059977866676,24728705,0.907511613399037,0,0,100,100,MYOD1,0.50016398819285,0.45390462788899
MA1484.1,EC,1.72865791017617,1.62160624956272,11161108,0.771827497082595,1.29982344023217e-234,4.84834143206599e-233,100,100,ETS2,0.5875922375416,0.453519846006895
