feature,group,avgExpr,logFC,statistic,auc,pval,padj,pct_in,pct_out
ZNF469,aFB3,0.05246925508821,0.0315937799365913,320236,0.518948736480815,4.97668866688268e-05,0.00136058923114806,5.57620817843866,1.743679163034
LINC00304,aFB3,0.0111469767674579,0.0105231957436383,311848,0.505355817503557,2.56412779871625e-05,0.000788015834989717,1.11524163568773,0.04359197907585
TUBB3,aFB3,0.0547190111068415,0.0490927728829007,320828.5,0.519908894384251,5.75723914210762e-11,4.86957985933444e-09,4.46096654275093,0.479511769834351
NXN,aFB3,0.565793309488451,0.363832134326349,370617.5,0.600592948146612,4.98559931575209e-17,8.28714988871819e-15,33.8289962825279,14.3417611159547
CRK,aFB3,0.36477930692908,0.120701895350051,341587.5,0.553549262177395,2.74467704461357e-05,0.000833453122260694,29.7397769516729,17.8727114210985
PITPNA,aFB3,0.325132409694436,0.144072156790527,348563.5,0.564854007383088,2.44824993712264e-08,1.38051686351233e-06,27.5092936802974,13.7750653879686
SLC43A2,aFB3,0.104613581580539,0.0590838672732529,325966,0.528234314179871,1.19531216596722e-05,0.000400508145636222,9.29368029739777,3.5745422842197
TLCD2,aFB3,0.111909949816616,0.0746039165242406,332599,0.538983221139355,1.54725776412416e-10,1.22217379297997e-08,10.7806691449814,2.8770706190061
MIR22HG,aFB3,0.586049022186107,0.458037083248644,407873.5,0.66096702890683,5.43447176455864e-49,4.61700644512981e-46,41.635687732342,9.85178727114211
RTN4RL1,aFB3,0.0421528040336582,0.0324082204601895,318706,0.516469341388396,1.35859883093e-06,5.54920853688941e-05,4.08921933085502,0.784655623365301
AC090617.5,aFB3,0.0898638917673534,0.0767580618266621,328594.5,0.532493850127859,9.33872500716782e-16,1.40011292450601e-13,7.43494423791822,0.915431560592851
PAFAH1B1,aFB3,1.06469975108438,0.21850654379093,347110,0.56249858204529,0.000397804002711203,0.00801710323018029,66.914498141264,51.9180470793374
UBE2G1,aFB3,0.334185381895105,0.113159936323298,343046,0.555912790113534,5.62997695197019e-06,0.000201346724837018,28.6245353159851,16.1726242371404
TEKT1,aFB3,0.0199012378146802,0.0178495250281385,313742,0.508425081755217,9.93073165633693e-06,0.000340198747270087,1.85873605947955,0.1743679163034
POLR2A,aFB3,0.518778128376818,0.293755555608413,377290,0.611405865632991,3.21582581251372e-18,5.88249936068001e-16,39.4052044609665,16.870095902354
EIF4A1,aFB3,0.775141624753783,0.360454773330374,383686.5,0.621771519690935,2.63305060554815e-15,3.8130362765421e-13,53.5315985130112,29.4245858761988
KDM6B,aFB3,0.436695627250509,0.308843420500245,372411,0.603499350171613,1.37266974355018e-22,3.64434284483798e-20,30.4832713754647,10.0697471665214
TMEM88,aFB3,0.0471197605313723,0.0404028939699684,316241.5,0.512475570666001,6.41683076328143e-06,0.000226939738123046,2.97397769516729,0.479511769834351
PER1,aFB3,0.636306829035635,0.302517071510315,367010.5,0.594747733703244,2.84417953269559e-11,2.54055672230106e-09,42.0074349442379,23.4960767218832
NDEL1,aFB3,0.758703061428123,0.448129822844054,399567,0.647506182282534,2.17911021111044e-25,7.00080356982886e-23,50.9293680297398,22.0575414123801
NTN1,aFB3,0.250355326940694,0.135754742172112,339247,0.549756435893863,9.23243003000867e-08,4.70620043303015e-06,18.2156133828996,8.10810810810811
PIGL,aFB3,0.543370952017921,0.171624561316629,349300.5,0.566048330378586,5.18043281716674e-06,0.000186842572672737,40.1486988847584,25.1525719267655
COPS3,aFB3,0.14960687218947,0.073863442256074,333378.5,0.540246416220754,5.72711910284068e-07,2.51381734122505e-05,14.1263940520446,5.79773321708806
RASD1,aFB3,0.148993141956903,0.141917776139709,340197,0.551295929578697,7.17555690706973e-37,3.97577849440845e-34,10.7806691449814,0.523103748910201
SREBF1,aFB3,0.457524344280575,0.195677723035107,355816,0.576606826277051,5.554363148614e-09,3.45845044844726e-07,34.9442379182156,18.8753269398431
WSB1,aFB3,2.06438487212175,0.328425114878586,373229,0.604824935260239,1.64441119417764e-08,9.59808921597026e-07,92.1933085501859,82.6068003487358
KSR1,aFB3,0.414537017666519,0.18662475039774,354312,0.574169564696007,3.28837965817885e-09,2.13081428325145e-07,32.3420074349442,16.6085440278989
SUPT6H,aFB3,0.303846588989807,0.114820023958374,339859,0.55074819393083,1.64086819024049e-05,0.000535256243865907,25.2788104089219,14.5597210113339
TRAF4,aFB3,0.0792841625781958,0.0598172064652977,322205.5,0.522140349967428,8.71888193071932e-07,3.70780394987019e-05,5.94795539033457,1.52571926765475
NUFIP2,aFB3,0.650850017760725,0.260868093496197,368489.5,0.597144482292582,1.08501368560046e-10,8.7512992013062e-09,47.9553903345725,27.6809067131648
TAOK1,aFB3,0.81336812109121,0.205020636375033,351561,0.569711515088659,2.96371694612327e-05,0.000890069619538402,55.7620817843866,40.3661726242371
AC104984.2,aFB3,0.0201678680876683,0.0165611232045441,313333,0.507762289210904,0.000419215138550701,0.00832274138516459,1.85873605947955,0.30514385353095
CPD,aFB3,0.393996658612442,0.195445762765076,359212,0.582110111070418,5.70098192890648e-12,5.69071123039226e-10,31.5985130111524,14.3417611159547
RHBDL3,aFB3,0.109212865193094,0.0732020375290753,328069,0.531642267042195,2.43775255207955e-08,1.37662803277036e-06,8.92193308550186,2.5283347863993
PSMD11,aFB3,0.317834157153346,0.100509273859132,340265,0.551406124916138,3.35886487899799e-05,0.000997768167746482,28.2527881040892,16.5213600697472
CCL2,aFB3,1.02974964272385,0.779938494534116,414293,0.671369954917143,1.01669186464099e-44,7.19799012538701e-42,46.4684014869888,13.6878814298169
SLFN11,aFB3,0.385573544372295,0.195541164764008,353685.5,0.57315430912385,6.18104081881268e-10,4.47551840045507e-08,28.996282527881,14.2981691368788
GGNBP2,aFB3,0.451355179238402,0.100227173857386,339842.5,0.550721455356304,0.000422477665965128,0.00836502229348516,37.546468401487,24.8474280732345
RARA,aFB3,0.227368784153707,0.10842855554818,339492,0.550153463212583,3.54121588280967e-07,1.61942852171886e-05,19.7026022304833,9.28509154315606
IGFBP4,aFB3,0.813994369687602,0.58100277924737,409950,0.664332037997945,2.8604508771109e-37,1.63220742511682e-34,47.2118959107807,16.3034001743679
TNS4,aFB3,0.0419145713336208,0.038832964787871,319329.5,0.517479735401549,1.16184780156652e-12,1.2338500917136e-10,3.71747211895911,0.21795989537925
AC004585.1,aFB3,0.0126102979704563,0.0126102979704563,311984,0.505576208178439,4.20871824241125e-07,1.88191236404239e-05,1.11524163568773,0
CCR7,aFB3,0.015686681981606,0.0113723729663143,314335,0.509386049918488,7.78855657152054e-05,0.00198113310902064,2.23048327137546,0.3487358326068
STAT3,aFB3,1.65824840130564,0.998375252431273,471512,0.76409446981458,4.44180885558367e-54,4.46881037783735e-51,79.9256505576208,41.7175239755885
ATP6V0A1,aFB3,0.435048163446729,0.162181394978458,350287.5,0.567647783291146,3.27891172948296e-07,1.51031414855257e-05,34.2007434944238,19.4420226678291
MPP2,aFB3,0.126332836903966,0.0570876230408325,327384,0.530532211069446,5.80401781441343e-05,0.00154521869820919,11.5241635687732,5.23103748910201
LSM12,aFB3,0.115289759262744,0.0391909342013991,325495,0.527471049416127,0.000447511121522742,0.00874235957431576,11.5241635687732,5.66695727986051
AC008105.3,aFB3,0.18336957245294,0.115398739625102,340876,0.552396262433437,3.61388119414169e-11,3.16885990672548e-09,15.9851301115242,5.31822144725371
SPATA32,aFB3,0.0415656644217406,0.037898459943387,319071.5,0.517061641327141,6.96897760091161e-11,5.84278470746605e-09,3.71747211895911,0.30514385353095
MAP3K14,aFB3,0.704004558487843,0.303005706957167,371286,0.601676265544835,1.22919963080472e-11,1.16320621498255e-09,47.9553903345725,27.3757628596338
ARHGAP27,aFB3,0.081880038353755,0.055701678442057,325298.5,0.527152617301316,8.42184109844344e-08,4.33397677786586e-06,7.43494423791822,1.96163905841325
AC040934.1,aFB3,0.15477530755579,0.0793842169359649,327506,0.530729914468972,0.000146321780242058,0.00346808926251339,12.2676579925651,6.10287707061901
DLX3,aFB3,0.0105377358692143,0.0105377358692143,310837,0.503717472118959,3.63129767435825e-05,0.00103757953205075,0.743494423791822,0
CACNA1G,aFB3,0.0442497236166968,0.0400063666087809,320078,0.518692694373232,1.37113251933732e-11,1.28795497166548e-09,4.08921933085502,0.3487358326068
SPAG9,aFB3,1.16104514583544,0.350362531667752,374500,0.606884615758581,1.23953786675111e-09,8.72721403015873e-08,69.5167286245353,50.6974716652136
MSI2,aFB3,1.02130532085719,0.239233591855389,352705,0.571565389589133,3.67021233570442e-05,0.00104635263091958,63.9405204460967,47.384481255449
CUEDC1,aFB3,0.429019340616395,0.132613623007044,344070,0.557572202253819,2.18633648025466e-05,0.000691363357953811,33.8289962825279,20.9677419354839
OR4D1,aFB3,0.00933140617583933,0.00839696699279787,311848,0.505355817503557,2.56412779871625e-05,0.000788015834989717,1.11524163568773,0.04359197907585
TSPOAP1-AS1,aFB3,0.0595268863710599,0.0356371345980542,320993.5,0.520176280129512,2.99535281638853e-05,0.000898864470355963,5.94795539033457,1.87445510026155
TRIM37,aFB3,0.295648810913282,0.0935747973856179,338628.5,0.548754144479052,5.49866069953658e-05,0.00148564874349105,26.3940520446097,15.5623365300785
VMP1,aFB3,1.10167841209908,0.658286576057911,428348,0.694146358854357,2.67401724258483e-35,1.29405510381342e-32,65.4275092936803,29.947689625109
RPS6KB1,aFB3,0.377789981184705,0.132589100215439,348325,0.564467513442211,5.71899291973028e-07,2.51313584269205e-05,32.7137546468402,18.0470793374019
USP32,aFB3,0.653010864308454,0.228294023559226,358124.5,0.580347795931199,1.10558287411034e-07,5.53965122675132e-06,45.3531598513011,28.5527462946818
APPBP2,aFB3,0.648261228956629,0.173207857612639,349190.5,0.565870073215079,2.62973605426334e-05,0.000804943467498332,47.9553903345725,32.0836965998256
MED13,aFB3,0.863279021695617,0.19294886398356,347413,0.562989599504769,0.000207130814789172,0.00463902646760681,58.7360594795539,43.2432432432432
ERN1,aFB3,0.191256595973072,0.0658581836347507,329813.5,0.534469263603452,0.000406974880678664,0.00817524723696699,16.728624535316,9.37227550130776
SMURF2,aFB3,0.898995264106845,0.239227456226434,353209,0.57238213150193,1.71257792780831e-05,0.000556274993696171,57.6208178438662,41.7175239755885
PRKCA,aFB3,1.09102670005994,0.409325552969816,384932,0.623789876937736,2.69657506566193e-13,3.11458493460186e-11,65.4275092936803,41.9790758500436
PRKCA-AS1,aFB3,0.0832723089496712,0.0480814606348154,323840.5,0.524789899625012,5.04711001101412e-06,0.000182205913910369,7.43494423791822,2.39755884917175
PITPNC1,aFB3,0.950503780642208,0.483390556702884,381448.5,0.618144796673397,5.4630307198093e-15,7.67857086209667e-13,49.0706319702602,27.9860505666957
C17orf58,aFB3,0.237986980930847,0.087975223604948,331114.5,0.536577559691842,0.000296321370007718,0.00628671603594066,17.8438661710037,10.2005231037489
KPNA2,aFB3,0.122890140954353,0.0671919156565775,326193,0.528602172144563,3.81546175296101e-05,0.00108372153252193,10.0371747211896,4.2720139494333
FAM20A,aFB3,0.274462794311886,0.127927477007484,338490.5,0.548530512764834,2.60964646384359e-06,9.97693939592041e-05,20.4460966542751,10.5056669572799
LINC01482,aFB3,0.168346234673856,0.0894471553265537,331247.5,0.536793088807719,2.75896146003701e-06,0.000104848763000671,13.0111524163569,5.53618134263296
ABCA9,aFB3,2.02525503989881,0.318709429420322,354777,0.574923106341742,5.0093265058153e-05,0.00136717139337385,86.6171003717472,74.5422842197036
ABCA10,aFB3,2.36645784458522,0.401602945355585,364254.5,0.590281581497555,1.10455163870876e-06,4.59197437160645e-05,90.3345724907063,78.5091543156059
ABCA5,aFB3,0.54962995910848,0.171729451830593,350873.5,0.568597407816739,3.05605542020763e-06,0.000114657561108889,42.0074349442379,26.15518744551
CPSF4L,aFB3,0.0233972216303903,0.0222743772010965,315155,0.510714876046451,2.53101216234899e-09,1.65994011329147e-07,2.23048327137546,0.0871839581517001
CDC42EP4,aFB3,0.563503713587634,0.424350450416801,394496.5,0.639289337304687,3.67581636662828e-36,1.9250703494872e-33,38.2899628252788,10.7236268526591
SDK2,aFB3,0.140631686859229,0.0623340638341423,328366.5,0.532124371643499,6.88359505341125e-05,0.00178997846556729,12.639405204461,6.01569311246731
UNC13D,aFB3,0.0514084740408946,0.0386780862309302,319194.5,0.517260965246335,3.94522470126637e-06,0.000144889419360341,4.46096654275093,1.00261551874455
JMJD6,aFB3,0.122541471944941,0.0634650602571114,326662.5,0.529363006128805,6.15127453419728e-05,0.00162297706498893,10.7806691449814,4.83870967741936
AC111170.1,aFB3,0.0146782655652464,0.013440846791713,311714,0.505138667868012,0.000302956834680714,0.00633260948424188,1.11524163568773,0.0871839581517001
TNRC6C,aFB3,1.35051470214105,0.318591868683256,362421.5,0.587311168945658,1.31145806022855e-06,5.39122076350513e-05,76.5799256505576,59.1543156059285
AC087645.2,aFB3,0.0554614886791304,0.044116266619404,323118,0.523619074164703,1.50449760603595e-10,1.19085813615653e-08,5.57620817843866,0.828247602441151
SOCS3,aFB3,0.643106221217628,0.582031944735276,421139.5,0.682464842825797,1.14837114921627e-95,3.99121612778976e-92,40.5204460966543,4.2720139494333
CYTH1,aFB3,0.257591123100283,0.105185721158492,338442.5,0.548452727820758,5.28563805403867e-06,0.000190098991951037,21.5613382899628,11.2903225806452
USP36,aFB3,0.593425122552968,0.352259381199887,381637,0.618450264630862,1.75971614472984e-19,3.65628847441122e-17,41.2639405204461,18.0470793374019
C1QTNF1-AS1,aFB3,0.0579873754145522,0.0460138962689261,321746.5,0.521396531439702,1.06630823926302e-08,6.3498489556487e-07,5.20446096654275,0.915431560592851
EIF4A3,aFB3,0.204115978678997,0.099865139347176,336093.5,0.544646127120045,1.12437472983573e-06,4.66731490731267e-05,17.1003717472119,7.89014821272886
CSNK1D,aFB3,0.365009780188787,0.1456256338466,350592.5,0.568142041789961,4.05979155137692e-08,2.23002716667659e-06,31.2267657992565,16.2598081952921
SECTM1,aFB3,0.0162220990168795,0.0135519657646881,313468,0.507981059366118,0.000152073500416325,0.00358118483041776,1.85873605947955,0.2615518744551
FOXK2,aFB3,0.466413235232019,0.157402108679845,344882.5,0.55888887448427,2.00373593409457e-05,0.000641581478194048,34.5724907063197,22.101133391456
WDR45B,aFB3,0.453691398966784,0.23550960283966,363667,0.589329526192459,1.46875703221418e-12,1.54263873897199e-10,35.3159851301115,16.6085440278989
METRNL,aFB3,0.111470095363195,0.0543555452338883,328294.5,0.532007694227385,8.84754846612386e-06,0.000305005072505303,11.1524163568773,4.57715780296426
YES1,aFB3,0.351292642133535,0.166208228042343,350383,0.567802542919463,4.06424162008199e-09,2.58966702295591e-07,27.5092936802974,13.4263295553618
SMCHD1,aFB3,0.958686861690196,0.217287686422457,348288.5,0.56440836447432,0.000188523721016043,0.00429609003019107,62.8252788104089,46.2510897994769
EMILIN2,aFB3,0.149844619209448,0.0882069380566509,333410,0.540297462590304,6.34356965311718e-08,3.34050979901271e-06,13.0111524163569,4.79511769834351
LPIN2,aFB3,0.303961848164859,0.0967739203285049,335566.5,0.543792113254879,0.000272165578706411,0.00584559676377798,24.907063197026,15.5187445510026
DLGAP1,aFB3,0.289027776140984,0.100761659836195,336337,0.545040723659263,5.01008899091513e-05,0.00136717139337385,22.3048327137546,12.6416739319965
EPB41L3,aFB3,0.819526778714887,0.46585213526446,385068,0.624010267612618,7.54923082652482e-18,1.32392038407739e-15,46.8401486988848,23.8884045335658
MIR3976HG,aFB3,0.0185280548392873,0.016598370627355,314753.5,0.510064237399649,1.7846497732531e-06,7.07769143996258e-05,2.23048327137546,0.21795989537925
L3MBTL4,aFB3,0.138546618447074,0.079366085424086,329454,0.533886686782718,1.40242140296781e-06,5.71263959176903e-05,11.1524163568773,4.2720139494333
RAB31,aFB3,0.440278324203959,0.150190467406605,343854.5,0.557222980265312,1.86868559466505e-05,0.000603392896703038,32.3420074349442,20.2266782911944
TUBB6,aFB3,0.885318758358409,0.42116098261274,389857,0.631770936303854,3.01969878203752e-17,5.08573145973905e-15,56.1338289962825,30.6015693112467
SPIRE1,aFB3,0.559198372980402,0.196324629660073,351125.5,0.569005778773137,1.87586174931473e-06,7.38579511205475e-05,39.7769516728625,25.1089799476896
PTPN2,aFB3,0.475839095209032,0.176018083978334,352077,0.570547703237474,2.45730224526126e-07,1.1612499646302e-05,36.4312267657993,21.1857018308631
RBBP8,aFB3,0.205062505790548,0.128349510866241,338603,0.548712821227511,2.13364046153776e-09,1.43611282544103e-07,15.6133828996283,5.79773321708806
ZNF521,aFB3,1.17472575125305,0.275377907381877,356298,0.577387916757146,1.11592241683049e-05,0.00037721335029042,66.914498141264,51.3513513513514
SS18,aFB3,0.634510591375713,0.147883775657249,343293.5,0.556313868731425,0.00036989431585735,0.00751941880123776,47.9553903345725,33.2170880557977
TAF4B,aFB3,0.179401928286504,0.0812601967120119,330924.5,0.536269660954875,4.32968051612689e-05,0.00121088526563312,14.8698884758364,7.45422842197036
LINC01543,aFB3,0.0130480328918904,0.0130480328918904,313131,0.507434944237918,5.11796238274539e-09,3.20237021038853e-07,1.48698884758364,0
TRAPPC8,aFB3,0.410019517159421,0.102048326820452,338422,0.548419507167559,0.00045062952899115,0.00878980485860238,33.8289962825279,22.1447253705318
KLHL14,aFB3,0.0149475226702766,0.0134072246694344,312724.5,0.506776202992776,5.62368347165875e-05,0.00150770717254548,1.48698884758364,0.13077593722755
CCDC178,aFB3,0.0974863080593176,0.0743009840592076,328223.5,0.531892637330939,1.66111782993275e-10,1.30402866029074e-08,8.17843866171004,1.78727114210985
INO80C,aFB3,0.119468813379759,0.0582813704460641,327253.5,0.53032073325274,4.1955723775697e-05,0.0011768226527283,11.1524163568773,4.92589363557106
FHOD3,aFB3,0.171516434696545,0.0918279310496814,332926,0.539513131070872,6.92062759631495e-07,2.98963292242618e-05,13.7546468401487,5.66695727986051
MIR4527HG,aFB3,0.0258997204062161,0.0237619673775984,314757.5,0.510070719478322,1.75755826007418e-06,6.99929269175999e-05,2.23048327137546,0.21795989537925
MAPK4,aFB3,0.0590618454365204,0.0478014610657742,321746.5,0.521396531439702,1.06630823926302e-08,6.3498489556487e-07,5.20446096654275,0.915431560592851
DCC,aFB3,0.0894290865528557,0.0559190354896061,322681.5,0.522911717329513,2.47452078270685e-05,0.00077353560133823,7.06319702602231,2.4411508282476
CCBE1,aFB3,0.368473900241029,0.220057088080621,350082.5,0.567315576759155,1.3148723893535e-11,1.23814990929491e-09,22.6765799256506,9.19790758500436
PHLPP1,aFB3,0.526052304152311,0.141853619572966,346060,0.560797036393631,2.75495747377675e-05,0.000835248050594441,39.7769516728625,25.2397558849172
BCL2,aFB3,0.551901505591342,0.156835502133838,343882.5,0.557268354816022,5.93376198609783e-05,0.00157209739771661,37.1747211895911,24.1935483870968
CDH7,aFB3,0.0277522959856091,0.0205720885754547,314812,0.510159037800242,0.000341058314683293,0.00701776126407803,2.60223048327138,0.566695727986051
AC114689.3,aFB3,0.18925253244531,0.0709932045744309,328147,0.531768667576318,0.000249912087846954,0.00546589761468929,13.7546468401487,7.14908456843941
DOK6,aFB3,0.932724889306501,0.235471572997747,347208.5,0.562658203232613,0.000172339741605316,0.00399558560419213,52.4163568773234,40.6277244986922
AC091138.1,aFB3,0.00684802237402934,0.00684802237402934,310837,0.503717472118959,3.63129767435825e-05,0.00103757953205075,0.743494423791822,0
ZNF407,aFB3,0.702531484590584,0.167211894089221,343807,0.55714600558107,0.00031702441574518,0.00657275511841322,46.4684014869888,33.8273757628596
ATP9B,aFB3,0.90581870202355,0.199089539122599,347950.5,0.563860628826452,0.000194402278336319,0.00440384995261271,61.7100371747212,44.8997384481255
NFATC1,aFB3,0.549491756521785,0.372450460541654,387194.5,0.627456302687146,3.90035223500674e-27,1.33137827050485e-24,38.2899628252788,13.1647776809067
AC021594.2,aFB3,0.0272014232335947,0.0259590313474314,315155,0.510714876046451,2.53101216234899e-09,1.65994011329147e-07,2.23048327137546,0.0871839581517001
RSPO4,aFB3,0.0463652701639547,0.0351819522384237,319443.5,0.517664474643729,1.16674020584638e-06,4.83792243055455e-05,4.46096654275093,0.915431560592851
SIRPA,aFB3,0.248157935005391,0.121627826402479,340629,0.55199599407538,3.76258371715246e-07,1.71246831060066e-05,20.817843866171,10.2005231037489
CPXM1,aFB3,0.0617115510593305,0.0523809063084521,322163,0.522071477881527,6.95886933031066e-10,4.99145465979563e-08,5.20446096654275,0.784655623365301
UBOX5,aFB3,0.14707698803959,0.0614041396268202,329626,0.534165416165656,3.40346462508888e-05,0.0010078842454049,13.3828996282528,6.27724498692241
ADAM33,aFB3,0.537527088345261,0.141111689061167,344946.5,0.558992587743037,7.94543577945007e-05,0.0020156732268358,41.635687732342,27.7680906713165
PANK2,aFB3,0.297644172980691,0.0745820655503163,336944,0.546024379097889,0.000199154869927011,0.00448932183501154,27.5092936802974,16.5213600697472
ADRA1D,aFB3,0.0124996847175862,0.0112418340402293,311714,0.505138667868012,0.000302956834680714,0.00633260948424188,1.11524163568773,0.0871839581517001
GPCPD1,aFB3,0.95030341150917,0.51849462100405,401408,0.650489558991778,2.33087563396577e-22,5.98065143370103e-20,56.8773234200744,29.5553618134263
PLCB1,aFB3,2.11871652702223,0.552626548174477,392543,0.636123652132766,1.27112539993496e-13,1.5378606064846e-11,85.8736059479554,68.9189189189189
SNAP25-AS1,aFB3,0.0699413678535794,0.0556628562254484,324254,0.525459984507832,1.8074579902652e-09,1.23174556908786e-07,6.31970260223048,1.2205754141238
SNAP25,aFB3,0.215592422125841,0.203193486724959,357170,0.578801009907857,5.46977687502943e-53,5.22787599273125e-50,16.728624535316,0.959023539668701
ISM1,aFB3,0.122549060862238,0.101793209484144,332836,0.53936728430073,1.2075289148724e-16,1.94789189639184e-14,9.29368029739777,1.3949433304272
TASP1,aFB3,0.510567491859656,0.145903662141877,345200,0.559403389478938,3.67659211487814e-05,0.00104739041090839,38.2899628252788,24.8038360941587
ESF1,aFB3,0.34225514427455,0.118744130021486,341956.5,0.554147233934978,1.02140995309011e-05,0.000348345440825941,27.8810408921933,16.0854402789887
MACROD2,aFB3,0.832425615761245,0.54636910207575,399419,0.647266345371634,1.94179750432311e-29,7.35018419680957e-27,45.724907063197,17.3060156931125
RRBP1,aFB3,1.03762686334174,0.334862483501235,372265,0.603262754300049,1.89386294278061e-09,1.28376372633768e-07,64.6840148698885,45.2484742807324
SLC24A3,aFB3,0.281425351619564,0.165557880580719,345624,0.560090489818275,4.73224702453055e-11,4.03836017845597e-09,19.7026022304833,7.49782040104621
XRN2,aFB3,0.383140563276613,0.0971436641152051,337826,0.547453677445283,0.000455081044460049,0.0088630684721101,32.3420074349442,21.0113339145597
ASXL1,aFB3,0.916168659272295,0.376244784191114,379912,0.615654868203135,1.22265171802015e-12,1.29433081118001e-10,58.364312267658,36.0069747166521
MAPRE1,aFB3,0.138885382243018,0.0696923652175259,331322.5,0.536914627782837,2.0870247006069e-06,8.13343948306856e-05,13.0111524163569,5.40540540540541
C20orf144,aFB3,0.0117800945447085,0.0106669701996116,311714,0.505138667868012,0.000302956834680714,0.00633260948424188,1.11524163568773,0.0871839581517001
RALY,aFB3,0.545166393622761,0.169624593818998,350842.5,0.568547171707023,3.1766985107202e-06,0.000118601914807953,42.3791821561338,26.1987794245859
MAP1LC3A,aFB3,0.246436124350482,0.0912061137803835,340489,0.551769121321826,1.80296357190176e-06,7.14291194998717e-05,23.0483271375465,11.7262423714037
PIGU,aFB3,0.256339911323317,0.083624758120047,333167.5,0.539904486570754,0.000361540443400537,0.00738357515579377,21.5613382899628,12.9904097646033
NCOA6,aFB3,0.559986760276041,0.157265769344378,347324.5,0.562846183514129,2.80573823868294e-05,0.000847284191177626,43.1226765799257,27.9424585876199
RBM39,aFB3,1.39691299430589,0.278310062452279,359832.5,0.583115643524566,5.26817973598902e-06,0.000189649509874384,81.0408921933086,64.6904969485615
PHF20,aFB3,0.547254299807817,0.218576490773857,361193.5,0.58532117079305,2.28934080503055e-09,1.53013615939026e-07,42.3791821561338,23.6704446381866
TOP1,aFB3,0.756905365678931,0.284249054537022,369651.5,0.599027526147085,2.95495052306324e-10,2.24148240966728e-08,53.9033457249071,31.7349607672188
TOX2,aFB3,0.0394880584757442,0.0265522419364521,316637.5,0.513117296454627,0.000454043667034301,0.00884737178103382,3.71747211895911,1.08979947689625
PABPC1L,aFB3,0.146084082142646,0.0644796855703741,328554.5,0.532429029341129,5.34564133674745e-05,0.00144634970944934,12.639405204461,5.92850915431561
SNX21,aFB3,0.264682745718571,0.0925131484977336,334401.5,0.541904207841371,0.000183342425821195,0.00419931570623074,21.9330855018587,12.9904097646033
CDH22,aFB3,0.02311291513714,0.0184157501159607,314076,0.508966335324412,0.000412808149954724,0.00824990506059543,2.23048327137546,0.4359197907585
SLC13A3,aFB3,0.165408359711675,0.0625148635577044,328486.5,0.532318834003688,0.000237109141364899,0.00522775062486819,14.1263940520446,7.36704446381866
EYA2,aFB3,0.622085946442864,0.443301197736048,396635,0.642754818615234,7.00832180741583e-34,3.1155250118525e-31,40.8921933085502,12.6852659110724
PREX1,aFB3,0.115301024187793,0.0869248155398769,333896.5,0.541085845408906,8.240177753921e-14,1.01622656680695e-11,10.4089219330855,2.13600697471665
STAU1,aFB3,0.468178345495064,0.182268142850804,356859.5,0.578297838550867,8.51778956159974e-09,5.17716395436438e-07,37.9182156133829,20.6625980819529
DDX27,aFB3,0.274198921064688,0.0865374885824171,333809.5,0.540944860197768,0.000400038890479091,0.0080578961127008,23.0483271375465,14.0802092414996
PTGIS,aFB3,1.38373511530372,0.427684848547062,372015,0.602857624382987,6.09770850913184e-09,3.77830622386741e-07,64.6840148698885,52.9642545771578
B4GALT5,aFB3,0.591216979738433,0.406176468174917,388247,0.629161899637976,6.06342059510532e-27,2.05142152895108e-24,39.0334572490706,13.8186573670445
TMEM189,aFB3,0.122754318152596,0.0529914370926215,325870.5,0.528079554551554,0.000237972608006403,0.00524376413642236,11.1524163568773,5.36181342632956
CEBPB,aFB3,0.455510254594104,0.243194231005502,362555.5,0.587528318581203,1.03036881268492e-12,1.11276921123608e-10,33.0855018587361,15.5187445510026
PTPN1,aFB3,0.338653350669771,0.119696317097604,337389.5,0.546746320610093,0.000133432771844439,0.00318829268774046,26.0223048327138,16.1726242371404
NFATC2,aFB3,0.41217705181892,0.310378887070347,355777,0.576543626009989,1.59627243665752e-17,2.76140685637347e-15,21.9330855018587,6.88753269398431
TSHZ2,aFB3,2.11059661108929,0.572663448503551,396098.5,0.641885409813219,1.18109909615869e-14,1.57333099460776e-12,86.9888475836431,69.3112467306016
DOK5,aFB3,0.396116963944107,0.110480594513481,337788,0.54739209769789,0.000316860427372546,0.00657275511841322,30.1115241635688,19.5292066259808
ZNF831,aFB3,0.024325454952756,0.0197797209761494,315221,0.510821830344555,3.53071903420746e-05,0.00103757953205075,2.60223048327138,0.4359197907585
HELZ2,aFB3,0.102728551635317,0.0425296498999019,324953.5,0.526593538015771,0.000180475193934759,0.00414399227586773,10.0371747211896,4.53356582388841
GMEB2,aFB3,0.145421422169111,0.0806851033749142,337901.5,0.547576026680236,6.06729140837244e-10,4.40985965462902e-08,14.8698884758364,5.01307759372276
ZBTB46,aFB3,0.349368351867149,0.173132947297906,351386,0.569427924146715,1.45403476777459e-09,1.00705078273171e-07,27.5092936802974,13.2519616390584
DNAJC5,aFB3,0.229520889584027,0.0894809684005475,339978.5,0.550941846031185,1.33885316215647e-06,5.49792644923779e-05,21.9330855018587,10.9415867480384
SHC2,aFB3,0.206842582771252,0.0903533906772386,336995,0.54610702560097,1.68911533454207e-06,6.74781278525369e-05,18.5873605947955,8.84917175239756
FSTL3,aFB3,0.445537459862219,0.163289356277822,349396.5,0.566203900266738,7.89199391096074e-07,3.38629426722716e-05,34.5724907063197,20.1394943330427
