gene_id,colors,L2FC,padj,cell_type.marker
LINC00987,grey,0.0892180388094567,0.163809792574017,
RSL24D1P8,grey,0.161008377548722,0.112293984335192,
LINC01732,grey,-0.125253448075816,0.149205485168652,
GS1-124K5.4,turquoise,0.1008187550415,0.17424020125829,
PRSS56,turquoise,-0.706086163166751,0.000203102015020857,
MGC27382,grey,0.291448683313028,0.00317754196455751,
AL954642.1,grey,-0.557863898986166,0.0374274144090722,
AL158071.3,grey,0.23002031824012,0.0173460934460352,CM
FOXD2-AS1,blue,0.111385298941735,0.179401242629692,
RPSAP11,grey,0.136421980993655,0.130058612321758,
RGL2,red,0.0629610946796463,0.0288437921267261,Endocardial
BHMG1,turquoise,-0.220487896604256,0.0133699104414096,
LRRC52-AS1,grey,1.01847194932794,6.20446760616748e-11,CM
AL117350.1,grey,-0.187262709084932,0.0474893472158122,
RPSAP15,turquoise,-0.110799103779414,0.0359203846645356,
UNC5B-AS1,red,0.747925796763313,9.95835623078153e-09,
SHISA9,greenyellow,-0.266665159140238,0.00761569661562252,Neuron
HLA-DQA2,blue,0.310183332756393,0.0491231095137925,
LINC01275,turquoise,-0.330803643623566,0.000640163622203676,
AL138828.1,grey,0.441375441436403,7.13466192771339e-06,CM
FAM138A,grey,0.224788232978678,0.0571528792596759,
KIFC1,tan,0.304716202560978,0.0227527058443289,
TRBV3-1,blue,0.941636239032515,0.00332493886360873,
MTCO3P11,grey,-0.246949696827775,0.072040398308236,
RNF216-IT1,grey,0.888999589827251,1.22875387554716e-07,
EEF1A1P30,grey,0.239950545436031,0.00904766292466392,
GGTA2P,brown,-0.259933792740997,0.0397106717010599,
AC073332.1,grey,0.519657856441256,0.00211822744243937,Mesothelial
RPS15AP29,grey,0.131981178768132,0.17143596339285,
NFIA-AS1,turquoise,-0.841832960319014,7.91864736190181e-05,
NALT1,blue,0.195070456842438,0.0497081208638153,
AL078604.2,grey,0.114531692941322,0.172638400376852,
LINC01238,grey,0.151679014562667,0.0561749755048571,
PRKCQ-AS1,blue,0.146177640860591,0.129365989065344,Lymphoid
LINC00649,blue,0.103433875758131,0.0964477299455165,
LINC00844,turquoise,-0.681101089621196,4.5659216991272e-10,
AL357079.1,grey,0.131346181553208,0.0970540226099137,
EIF4HP2,turquoise,-0.234636073620702,0.00980931913937009,
PTENP1,brown,-0.246530119054914,2.51553821037372e-06,
OR2I1P,blue,0.313662055224425,0.0340451032881682,
AC003659.1,grey,-0.196226220670193,0.125393529122404,
AC244197.2,grey,0.138029665091763,0.13982996042122,
AC009133.1,blue,0.183581966473897,0.0115365258453176,
AL355574.1,grey,0.135747184754738,0.110213690598988,
ABCA17P,turquoise,-0.266963099438957,0.00313831635983247,
GOLGA2P5,green,0.266273910135037,4.96576033768854e-05,
AL353572.2,grey,-0.124995365041242,0.087729091197806,
LINC01410,blue,0.170530199398631,0.0480955216476106,
LINC00426,blue,0.380484775967946,0.00448921632361512,
TNFRSF14-AS1,blue,0.185341108457736,0.000818058906128565,
AHCYP2,grey,-0.549440732913523,0.0164279008493695,
LRIG2-DT,grey,0.0840822168334355,0.129391396697572,CM
AL513320.1,red,0.245440750660804,0.0376885204010902,
AC108058.1,grey,0.521422593120348,9.52643102237625e-05,
AC067751.1,grey,0.243836841134418,0.0437945933575393,
AL355497.3,grey,0.389953263349754,0.0261835772634556,
SNORD97,grey,0.203426161002102,0.0605103448062431,
LINC02006,green,0.296578728324919,0.0405349684008909,Mesothelial
SCARNA12,grey,0.141552674332743,0.0491231095137925,
SCARNA18,grey,0.239818599975703,0.0208778886075799,
SNORD10,blue,0.248637618291465,0.0432208500801536,
RNU7-19P,grey,0.170483609375815,0.14906790488834,
RPS20P22,brown,-0.142472506565812,0.0583550423774972,
MEMO1P3,grey,0.646504638361253,0.00339120025816037,
TXNDC5,pink,0.212153251196025,0.00714727457718557,Endocardial
AC002558.1,grey,-0.172289809827045,0.0447916890754093,
RNF103,yellow,-0.0870297305969978,0.0161709359167417,CM
LINC01119,green,0.0957567196551403,0.168776594374455,
ALKBH6,red,0.0736264907298471,0.0999906753600259,
ASB14,grey,0.580774671938865,2.21724048420604e-08,
CYP4F62P,grey,-3.52046564142759,2.2142740588119e-12,
LINC02008,grey,-0.131763695593632,0.159578328302308,
AC007405.3,turquoise,-0.170464664474025,0.00368329128610038,
KLHL41,purple,-0.342661890016084,1.95945783478089e-08,CM
AC108749.1,grey,0.199602369923288,0.0381786857708667,
RPL12P20,grey,0.199330757252432,0.0280493271098836,
AC004865.2,blue,0.217483790926729,0.0572599249472135,
AL355864.2,grey,0.130811531880238,0.163466522936756,
APOBEC3G,blue,0.196478943491328,0.00626962467040827,
MRPS17,turquoise,-0.08605099138386,0.0819279305403255,
IGKV1-6,midnightblue,0.0504801630366109,0.0758056950155608,
RN7SL368P,green,0.092313093524433,0.0904487836587116,
IGKV3-20,midnightblue,0.459292915189554,0.0233584136309821,
LILRA4,blue,1.36130951460795,0.000342784788237431,
AC091390.4,grey,0.187555124324559,0.0431367166878553,
PSMB9,blue,0.188964136901602,0.007707977827822,
SMKR1,green,0.217423776405799,0.0732778749933026,
AC080013.1,green,0.124832290270587,0.132684319671027,
COX19,turquoise,0.0747800391741195,0.0211142958632282,
FAR2P3,grey,-0.517163035289695,0.00183004693443401,
TCAM1P,grey,-0.109150563700517,0.152962454880126,
GHRLOS,grey,0.102307596977569,0.104978732786672,
AL450384.2,grey,0.070561397296248,0.17462067776135,CM
ACAD11,brown,0.108329488584973,0.104312105610542,
AC091152.1,turquoise,-0.187843253408128,0.0684631551022209,
RPL13P5,grey,-0.102959180803087,0.0398868190101076,
IGKV1-17,midnightblue,0.925317807777298,0.00614982679271817,
RN7SL472P,grey,-1.49803358500712,0.00505157342102615,
SETP14,brown,-0.0761782402177429,0.113120151758439,
TNFRSF13B,blue,0.602350560338522,0.0180135305426979,
TM4SF1-AS1,green,0.108054061409568,0.1687987351573,
AC082651.1,grey,0.414093136165746,0.00163585134591742,
ARHGEF25,red,0.0770393785999309,0.101096783728453,
TMEM189,turquoise,-0.211175219525768,0.000101972533543479,
RDH14,turquoise,-0.0602402402871035,0.158136365322086,
IGKV1-16,midnightblue,1.56562627471472,1.61046637900951e-06,
MIF,red,0.107070111903801,0.0749313886849249,Mesothelial
AC017007.3,grey,0.252042020164868,0.0273390528850222,
AC114490.1,blue,0.0939011688323978,0.113463504928799,
TPM3P9,grey,-0.11283909873315,0.0898940487448374,
RN7SL110P,grey,0.822722281087174,0.00860023493416928,
CYP51A1P1,brown,-0.201766500893092,0.0254573885985003,
HLA-DOB,blue,0.473233434960879,0.00190131680601811,
BET1P1,grey,-0.42912897678137,0.0106348811076018,
LINC00877,blue,0.126627909573521,0.138611372076297,
TDGF1,grey,-0.462010487749861,0.0374228142581989,
AC078785.2,grey,-0.143726766434408,0.151802814630752,
IGKV2-24,midnightblue,0.786949875454262,0.00370007052772194,
RPL21P47,grey,0.33281268543606,0.0136237076788722,
AC092849.1,grey,0.16306986956783,0.102354537809445,
LINC01997,grey,0.129265342135868,0.0923994583967946,
AC244197.3,grey,0.272529153738003,0.000455563724805407,
AC093010.1,blue,0.127869937025103,0.169999606014335,
AC141424.1,grey,0.115967255520774,0.126424338998077,
ZBTB20-AS1,blue,0.261187516691515,0.051888717863519,
CORT,grey,0.171265425480702,0.0965497220114387,
INMT,green,0.345614005952788,0.000309293127460022,
TRBV11-2,blue,0.0626310569377253,0.165138713964937,
AL031733.2,red,0.124045386044194,0.167429463609066,
AC018450.1,grey,0.133366555711918,0.157051281592189,
ADAMTS9-AS2,brown,-0.132655861880242,0.0435825780280412,
ARPC1A,turquoise,0.0858144171662801,0.0293078492416704,
VWFP1,grey,-0.746108434373749,0.000194967191706091,
FABP5P3,grey,-0.220189429011227,0.0724514602960656,
AC063938.1,grey,-0.154117226165211,0.121534106749324,
IGKV1-9,midnightblue,0.919565309433283,0.0611141123906264,
LINC00893,grey,0.169977895132575,0.00197580152572669,CM
RPS15AP34,yellow,-0.35497124872179,0.0717921753753756,
C8orf58,red,0.101199188715457,0.050098503305948,
PISD,salmon,-0.0559784967814939,0.156896910199153,Mesothelial
AC112496.1,grey,-0.267684517088065,0.0333509063182857,
PWP2,grey,-0.152704049119796,0.0703363752370783,
PI4KA,black,0.0773819598396164,0.0118703808268227,Mesothelial
RPL10P7,grey,0.142234271949692,0.129690046192376,
AC018635.1,brown,-0.163011307521579,0.0158131581978185,
PEG10,grey,-0.555056860901226,2.46195206489626e-07,
ZBTB20-AS5,grey,0.155894357096831,0.156627157979816,CM
INHCAP,blue,0.131153046894207,0.130287829869815,
AC007620.2,black,0.122027856515389,0.149904749462005,
HLA-DMB,blue,0.43369094799437,1.20426539413753e-05,Myeloid
MBL1P,grey,0.1142419501521,0.126076522976239,
RPS3AP34,blue,0.266303999809857,0.049662661436104,
LINC02010,grey,-0.616712306089581,0.00403639917498692,
CNTF,grey,0.689571576911641,1.02585575175862e-09,
RN7SL40P,grey,0.21328091986983,0.0769734047950622,
CCDC169,grey,0.145693782465217,0.107585976715441,
AL445430.2,grey,0.14393684524931,0.059134452897961,
AP5Z1,red,0.0711147615010718,0.0741030026161831,
RPL7P16,grey,-0.320288760618413,0.0410012882259274,
FLNC-AS1,yellow,-1.87401798204695,0.000305090916562652,
RPL21P99,grey,-0.35396330593576,0.0343354233046215,
RN7SL239P,grey,0.300048808461916,0.027085571928677,
MRPL33,turquoise,-0.110979158434975,0.112675220310005,CM
AC092944.1,grey,0.255900214666077,0.000324802098024618,
AC110769.1,grey,0.141360257384165,0.163765948931268,
AC006252.1,grey,0.165089283935192,0.107967532539885,
AC007686.1,grey,-0.0640507178059405,0.121754053049621,
AC010326.1,grey,0.157506716354769,0.05177974905059,
IGKV2-30,midnightblue,0.718703315756826,0.00660224919688701,
AC073130.2,grey,-0.142645777313246,0.0919420884118076,
AC093663.2,grey,-0.145207805952757,0.146954745313534,
IGKV1-12,midnightblue,1.04906815643376,0.00208090678422759,
RN7SL141P,yellow,-0.209293413829168,0.0964477299455165,
TICAM2,blue,0.165831111978706,0.0882684145080127,
AC107021.1,grey,0.230847352918532,0.024707021502182,
IGKV1-5,midnightblue,1.29448007028394,0.0188235718692439,
INGX,grey,0.16486339090696,0.111192988811159,
DNAJB6P7,grey,0.135537482142878,0.0921151590389575,
UPK3B,green,0.998371576909914,0.00120105280437072,Mesothelial
RPS2P44,grey,0.132066340129235,0.148157063056213,
SMIM34A,grey,0.408295390021056,0.000256897711218682,
AC109454.1,grey,-0.298596201164592,0.0390004820321999,
CFB,green,0.0788106965740538,0.169033923089701,Mesothelial
RN7SL834P,grey,0.132378076975299,0.129872784218597,
WDR92,turquoise,0.068437394913181,0.0470181699817301,
AC080013.2,grey,0.502982735881456,0.0157631675022757,
AC006254.1,grey,-0.529310703886718,1.50428809194587e-07,
PLA2G4B,grey,0.110898613309344,0.095430672965887,
OSTCP1,grey,0.0754846882865713,0.1513617329354,
LINC02044,grey,0.130218396830139,0.14995256344065,
APOBEC3D,blue,0.258044102533038,0.000285819037688747,
RN7SL610P,grey,0.377925650378127,0.0372146982610578,
THAP12P2,greenyellow,-0.423956924456526,0.0205769561680769,
MRPS6,turquoise,0.168244508851451,0.00244437680007637,
PARAL1,cyan,-0.0714388001438574,0.0884386269128825,
RTL9,grey,0.322896146841763,1.01447522951173e-05,
ENO1P3,grey,0.142220791660016,0.14213395561295,
RPL35P6,yellow,-0.299272679725305,0.0202999029465631,
MT1HL1,grey,-0.521653037130698,0.00696730232039348,
DDOST,turquoise,-0.0986135014315803,1.08058679286916e-05,
SPRR2F,green,1.24913363973125,0.00382454729068698,
LINC01322,grey,0.102292970888286,0.123819262850053,
AC010973.2,red,0.100016022590845,0.164253199395864,
FLNB-AS1,brown,-0.208973993941783,0.0586662747082767,
ARHGEF35-AS1,grey,-0.165115650396802,0.115182476137671,
LRRC77P,grey,0.642848039567515,1.55734738972969e-09,
ETV5,pink,0.534873487405011,1.57765325446755e-13,
IGKV3-15,midnightblue,0.677033320837956,1.29049766373511e-07,
AC126182.2,grey,0.446663550411809,0.00800424258769793,
AC147067.1,turquoise,-0.445905117172285,0.000996229713419682,
AL137058.1,grey,0.22237345140943,0.00658252524439458,
AC005154.2,grey,0.150091158366556,0.00951877035054369,
SCARF2,pink,0.131599244389125,0.0617202541734787,
RPS26P19,grey,-0.145606115360205,0.156253411547984,
IGKV1-27,midnightblue,0.0660547834323755,0.0526444815767049,
CCDC13,grey,0.208370479813079,0.00758749682475616,
TPTEP2,brown,0.117963154977595,0.00700408387520461,
UBE2V1,brown,-0.0759767366086348,0.0547874469007896,CM
AC004918.1,red,0.105276015947788,0.0988234804918668,
AC026353.1,grey,0.393397284124089,0.0360754836126518,
ASLP1,grey,0.325682315657335,0.00490813000880126,
LIFR-AS1,purple,-0.117063280571539,0.00772906510712624,
AC100803.2,turquoise,-0.681311546676337,3.42672610459925e-09,
AC107959.1,grey,-0.0932024115568393,0.1454976756254,
IGFBP7-AS1,grey,0.132000118954946,0.156833125291943,
RNF139-AS1,grey,0.128632962150917,0.0389730041986795,
LINC00861,blue,0.650780334002,3.13687207669907e-05,Lymphoid
LINC00461,greenyellow,-0.202741013166804,0.0362172611099584,
FAM111A-DT,blue,0.181873536411906,0.00488221560481739,
BDNF-AS,grey,0.181385153974068,1.21209810201635e-05,CM
DACT3-AS1,grey,-0.226659106049668,0.0239804907078111,
AC008659.1,grey,-0.430186137993524,0.0330050568461192,
CRNDE,blue,0.118162270152035,0.121248882736431,Endocardial
GS1-24F4.2,grey,0.134298686347646,0.119854486520356,
AP004609.1,grey,-0.80057622878205,1.07452576846489e-05,
AC025164.1,grey,0.603672925468764,4.62607859683228e-16,
LINC02273,blue,0.261862255527135,0.048107146117115,
LINC02325,blue,0.281825181506598,0.0925066895671226,
AC016065.1,grey,-0.0840452606285158,0.142658563438341,
RRS1-AS1,grey,-0.173821828781864,0.0432958707224019,
AC024588.1,yellow,-0.384747966114846,0.000669439690013086,CM
AC113382.1,grey,-0.224191677162353,0.0538601285611785,
AC010198.1,grey,0.304847609485762,0.0460814464182607,
LACTB2-AS1,grey,-0.111789641340124,0.166933914568707,
PPM1K-DT,grey,-0.641592706462883,0.00133706736635775,CM
AC138904.1,purple,-0.236764813208313,0.0255720615999898,
LINC02481,blue,0.500913496841694,3.72129651433128e-07,
MGC16275,brown,-0.208789617523644,0.000121569910485848,
AP000977.1,blue,0.282267113732258,0.0498949595294112,
DNM1P35,green,0.211708763226512,0.0335191724897734,
UBAP1L,grey,0.120246883710671,0.022495917321,
SNHG10,red,0.0761588611515858,0.134622659438866,
MIR210HG,red,0.157689615421384,0.0276603871758328,
AC009126.1,brown,-0.0892568956367057,0.050599227612315,
AC025263.1,grey,0.166387692607373,0.063894057094133,
AC090204.1,turquoise,0.170116733325563,0.00532722436049309,CM
TMED2-DT,grey,0.107160923938992,0.159893934643753,
DNAJC3-DT,purple,-0.170433423104154,0.00506084992839827,
AP000802.1,yellow,-0.154559261388276,0.0398861825679998,
GPRC5D-AS1,green,0.37768634634555,1.09899857744148e-05,Mesothelial
SPTY2D1OS,grey,0.154049816376929,0.0478013628822194,
MARS2,brown,-0.110919595137596,0.0622313870804794,
AC120114.1,black,-0.122608724316178,0.115542590503394,
PCED1B-AS1,blue,0.137882024991822,0.111942322670823,Lymphoid
AC024896.1,red,0.0930028330380026,0.0721753747206581,
LINC00926,blue,0.175774196601859,0.0194284213023846,
NRAV,purple,-0.0908521504929076,0.0442470996859246,
UBA6-AS1,grey,0.0663112295006236,0.154685413613316,CM
DPH6-DT,grey,0.213866846331455,0.0119479618858147,CM
INSL3,blue,0.288784810163984,0.0455242078034734,
AC023154.1,grey,0.759278662320147,3.2477792614844e-16,
RRN3P1,grey,0.110625461930406,0.00902031795921128,
LINC02101,grey,0.158253545504803,0.112323399381452,
LINC02268,purple,-0.563368261581812,3.66263449661807e-05,CM
AC078850.1,salmon,-1.28371240746387,0.000516109281569793,
AC074194.1,brown,-0.334621682110655,0.00255562780775529,
LINC02355,grey,0.442422300798809,0.00286084091609642,
AC107398.2,grey,0.105248744997534,0.151796629401117,
LINC02360,green,0.841830013152717,0.00172003029877966,Mesothelial
LUCAT1,yellow,-0.22730441986152,0.0126718128187807,CM
AC104066.3,grey,0.143244728334784,0.10291505406807,
PCDHAC1,green,0.174925567244048,0.0983939929762958,
AC093772.1,blue,0.208705855293944,0.0761584839607733,
SRP14-AS1,turquoise,0.0989012649076809,0.0766473845113457,CM
LINC02267,grey,0.138666162288513,0.165399910468055,
AC008443.3,purple,-0.284561214652999,0.00312180528198194,
AC010931.1,grey,0.191808524201175,0.0158318421967109,
AC026410.3,grey,-0.137807166888223,0.000284992105547239,
AC119751.3,grey,-0.512378629591303,0.000464830771463446,
STIMATE-MUSTN1,grey,-0.413903237214604,0.000280621722132727,
AC139491.2,tan,0.634599853614538,0.000931174645100855,
HAS2-AS1,blue,-0.139475508825261,0.122625522336315,
CCDC153,green,0.18805417854899,0.0398502140089278,
C4orf54,yellow,-4.16193364946638,3.77808097968231e-40,
AC037441.1,brown,-0.149471103253718,0.112293984335192,
AC092903.2,grey,0.117243778484135,0.11773416750421,
LINC01095,greenyellow,-0.3097726582541,0.038768830113053,
LINC02432,grey,-0.157329157709424,0.0949810159631792,
LINC02065,grey,0.358151769941817,0.00105861602760136,
FLJ46284,grey,0.464763646078303,1.02585575175862e-09,
C5orf17,grey,-0.102304029447412,0.118409648520307,
AC027801.2,grey,-0.669325137667379,0.00290901501523623,
AC093895.1,blue,0.0993502320874959,0.174188305446398,
AC096745.1,grey,-0.220342011304977,0.0627639386292522,
AL136360.1,grey,-0.449810843840014,0.0131969206421823,
AC008771.1,grey,0.0829682298978655,0.0772818257965611,CM
MAST4-IT1,grey,0.172149837649547,0.0769595147799656,
ZNF436-AS1,red,0.160833010021034,0.00211822744243937,
HAUS5,red,0.149623071244999,6.73098593185703e-06,
ENPP7P1,green,0.0770696936299528,0.176183666129388,
LINC00939,grey,-0.19162631623551,0.0956876307032664,
LINC02057,grey,0.20779503289749,0.0615388261876247,
LINC01411,grey,-1.12721704851589,7.79319600191436e-05,
LINC01088,magenta,-0.535542146171657,1.25638365819477e-05,
AC036214.1,grey,0.136773105630649,0.136687252688643,
AC112206.2,grey,-0.148978324853985,0.110467162715531,
CASC11,grey,0.190068905335464,0.0510916846222787,
AC023136.1,grey,0.15749880959616,0.163751676707233,
ADAMTS19-AS1,grey,-0.166651889939333,0.107498674655497,
AC093206.1,grey,0.503097660818911,0.00060933426748014,
LINC01091,pink,0.170789647352695,0.0444348010602328,
LINC02075,grey,0.207836473699561,0.0297321236188144,
AC006160.1,grey,0.148238714999365,0.101142388807127,
AC024560.2,grey,0.185236953509024,0.059046763039499,
OSMR-AS1,grey,0.135195782216651,0.116172705003753,Mesothelial
LINC02112,grey,0.231950016587559,0.0395119468616282,
EAF1-AS1,grey,0.602238865355715,8.15575587194777e-10,
LINC02147,grey,-0.378297253181486,0.0174866330482677,
LINC00964,turquoise,-0.632361972528369,9.95835623078153e-09,
CTD-2201I18.1,grey,0.142763706972173,0.107503201509122,
AC118282.3,grey,-0.358778729774985,0.0642162558998253,
AC021106.1,black,0.124220285068173,0.169300276842958,
LINC02501,yellow,-0.231594321384335,0.0702504484994138,
LINC02223,grey,0.15670514407811,0.094302702946873,
XBP1P1,brown,0.123135774897231,0.153717718402192,
TRGV7,blue,0.300189309551572,0.0547414854379542,
BFSP2-AS1,grey,0.26265826390797,0.103121877234987,
AC087457.1,yellow,-0.301445242685755,0.00327635614860252,CM
HMGB1P3,grey,0.134839656630236,0.151347619563385,
AC079848.1,grey,-0.225867102300356,0.00908072695439265,
AC069360.1,grey,-0.207035007662018,0.0366291159789238,
AC114316.1,grey,-0.532617871974703,0.000164909781732398,
LINC01018,grey,-0.287528454442763,0.00543042928264822,
MAPK10-AS1,grey,-0.184484399590245,0.0847440246803085,
AC093214.1,grey,0.230772776436643,0.0543678229182067,
SH3TC2-DT,brown,-0.489669599492781,0.000687187387834607,
AP000866.2,grey,0.151404290216149,0.0155970176467025,
AC004803.1,purple,-0.105240830533423,0.0173741145878084,
AC139495.2,blue,0.124158681855831,0.169577304968938,
AC008957.1,blue,0.132136600530328,0.138760053929415,
AC053513.1,grey,-0.136458645744249,0.167289177878535,CM
FZD10-AS1,blue,0.196903654521799,0.0560158697975176,
AC053527.2,grey,0.28783707956502,0.00940582061925121,
AC105313.1,grey,0.260209113568933,0.0409609756879915,
LINC01612,cyan,-0.0669271244059392,0.0442567056059484,Adipo
AC021491.2,red,0.13745688273912,0.120071450988147,
RDH10-AS1,grey,-0.337916665399199,0.0129622477091726,Mesothelial
LINC02762,turquoise,-0.314407433599766,1.18118194152041e-06,
TRMT9B,brown,-0.0807176816332394,0.162553532383598,CM
ZNF718,brown,-0.0752639004598456,0.140298336347339,
AC003072.1,red,0.134345061302403,0.0909585125009084,
RPSAP70,turquoise,-0.113974178453869,0.153648594094853,
STK32A-AS1,greenyellow,-0.432480890602285,0.0115712652893219,Neuron
AC113404.1,grey,0.398985372992744,0.0403242608050106,
AC007370.2,grey,0.126262174566217,0.166612906084475,
AP006623.1,grey,0.0950832491106785,0.171141617701062,
AC097460.1,grey,-0.322256632784434,0.0296386515800877,
KLHL2P1,grey,0.121556924086353,0.168614330997948,
AC022113.1,brown,-0.39083509471429,0.00240370454748529,
LRRC37BP1,black,0.094646548110891,0.0194974421924564,
WBP1LP2,grey,-0.0932628959164389,0.155586536142165,
FAM218A,grey,-0.129726731107485,0.0572652084515308,
AC007126.1,grey,-0.0990051809640151,0.139895919816701,CM
CDK3,blue,0.113114140377675,0.0925571768752281,
AC098798.1,grey,0.327447646295874,0.0029161030900415,
ATP6V1E2,brown,-0.167760163991839,0.00116951351874499,
AC068658.1,grey,0.703488611399176,1.59727188104062e-05,
LINC00491,grey,-0.176489198080979,0.098785126755289,
AC079340.1,grey,0.370336667977732,0.000164482225224854,
LINC02269,grey,-0.439173158832169,0.00073337675310231,
AC119751.4,grey,-0.318147771716377,0.0586179135709266,
AC025178.1,grey,0.152915453005171,0.0695594568322448,
AC131956.2,blue,0.222643224790782,0.107481725976214,
AC024022.1,grey,0.292661471560895,0.0268028344463675,
SNHG18,red,0.228183288427178,0.0003979592300359,
ZBED3-AS1,grey,-0.0948996047080372,0.0849052941736561,
AC139718.2,grey,-0.145661650429155,0.172452775170397,
AC114757.1,grey,0.260743276608752,0.0237763757630363,
AC105362.1,grey,0.142971373785171,0.175397399650393,
AC010261.1,grey,0.13100392568649,0.151820493245826,
LINC02208,purple,0.300633974061018,0.000908974756504753,CM
AC125807.2,grey,-0.0968291750765374,0.122769554376334,
GMDS-DT,grey,0.0845542903771087,0.0181811408803843,Mesothelial
AC016924.1,turquoise,-0.250310603810436,0.00170535738087806,
AC096773.1,grey,0.156984085413789,0.0493181132821296,
AC012055.1,grey,-0.187849722537104,0.0368715530424259,
MARCHF11-AS1,turquoise,-0.701457890342437,0.00328544732028488,
LINC02600,grey,0.174958837022151,0.027641661432634,
SNHG21,grey,0.0842573709066158,0.148504972716874,
AC005355.1,brown,-0.465961821938647,2.14686724034502e-06,CM
AC136604.2,grey,0.121759318931729,0.149056304847168,
LINC02512,grey,-0.334971153530654,0.0129257991094475,
HTT-AS,grey,0.178891348530348,0.0767590820262932,
CTBP2P4,grey,-0.144042477427527,0.0446495985606126,
LINC02882,grey,0.17979259700764,0.0563030924407201,
AP002490.1,grey,0.121292037945381,0.0325068981834836,
LINC01843,grey,-0.127596037301928,0.162892273887297,
UCHL1-AS1,grey,-0.165653879557285,0.0876204904229547,
TMEM92-AS1,grey,0.137463851710866,0.145399683379239,
AC015631.1,grey,0.371873559530698,0.0064540072247382,
TMED7-TICAM2,grey,0.12740545884247,0.107185179821937,
AC106895.2,purple,-0.88649333769074,2.83571402577918e-12,
MIR3945HG,magenta,-1.20549018655809,3.23436484140279e-05,
AC107208.1,grey,0.5412254868848,5.56987384229926e-05,FB
GTF2F2P1,yellow,-0.346538416353667,0.00600985972319936,
AC097522.1,grey,0.389523457833842,0.0143996365600097,
LINC02384,grey,-1.50404936861065,3.92097370377073e-12,
RTN3P1,brown,-0.089045865033817,0.1606920219376,
MTCYBP35,grey,0.108800341528363,0.151531948676497,
AC107884.1,black,0.124809571295761,0.0372382448808212,
LINC00958,grey,0.10633519017706,0.149639714465764,
AC092353.1,grey,0.544138206047782,0.00274770433776658,CM
AIDAP2,black,0.203057008795217,0.00607043014014753,
AC104071.1,grey,-0.177842179454883,0.13569814506984,
LINC01094,blue,0.216279711475898,0.0383074053296365,
AC063919.1,grey,-0.457441584272081,0.00361060561077692,
AC113398.2,grey,0.344036635131061,0.00763713454453247,
AC020893.2,grey,0.143606689395698,0.113670566385733,
LIX1-AS1,grey,0.400587096842556,0.0407589691762878,
AC106760.2,brown,-0.186012043041811,0.00296639305767744,
LINC01267,grey,0.365375883039173,0.000766289273406892,
AL928654.1,yellow,-0.113090710494576,0.0240536426950161,
SETP12,grey,0.134452526405171,0.159902821348557,
AC139491.5,green,0.100454965548046,0.0657163353062338,
AC092535.3,grey,-0.475561931277836,0.0204585979725242,
SCARNA8,grey,0.253557331218433,0.0714730836353818,
SCARNA6,grey,0.187357770268228,0.0383074053296365,
SNORD116-26,grey,0.230117624253294,0.12558156486626,
RNU4ATAC18P,grey,0.158443450061567,0.133111494152976,
RN7SKP276,grey,-0.659071080826691,4.27827723771469e-05,
RNU6ATAC39P,grey,0.465770771352423,0.0210856671874135,
AC127002.1,grey,0.205635673962626,0.0950063556966375,
SNORA74D,grey,0.14178889988552,0.177042176445396,
SNORD116-25,grey,0.265057795524023,0.100100569589632,
SCARNA13,grey,0.16656810018814,0.0311781268700925,
SCARNA21,blue,0.170098074853012,0.10427933646818,
SCARNA1,grey,0.170243264048574,0.0848791381808265,
AC091182.1,grey,-0.151073728380196,0.0821045582832024,
AC055854.1,grey,-0.301071097151501,0.0501171046241401,
LINC01605,blue,0.279852742938038,0.0518466770353534,
C8orf88,yellow,-0.40709996435588,6.67077999531995e-16,CM
AC092828.1,turquoise,0.137868205210834,0.12266025592081,
AC046195.1,grey,0.14319853083132,0.110830435555731,
HOXA10,grey,-0.765234919108319,0.00165752614333791,
STAU2-AS1,grey,0.161911966065284,0.108143829953104,
TMEM200B,blue,0.20907281970745,0.00134209706324779,
AL606534.4,cyan,-0.0817689728629938,0.12525216251734,
AC024451.2,magenta,-0.470454699896517,0.00627700559901297,
AC018992.1,grey,0.138218387193131,0.136695345798752,
TRNP1,turquoise,-0.365767737726733,1.30059507284366e-09,
AC113133.1,turquoise,0.325632893058104,0.00267585578708995,CM
AC119403.1,grey,0.191399029510913,0.0171854287578416,
LINC00534,grey,0.161534232878032,0.070519132944002,
AP003469.2,grey,-0.189773232056853,0.0626327038937029,
NCRNA00250,grey,0.343533539126377,0.0281963142344917,
PCDHGA5,brown,-0.116489207862407,0.0861817657852351,
NACA2,grey,0.0595053678845463,0.122620830730831,
MIR3142HG,blue,0.460928243892409,0.00025817423409735,
KCNIP1-AS1,yellow,-0.139415644065996,0.0698439942642776,
AC008464.1,purple,-0.15415647507553,0.105088189838676,
GASAL1,magenta,-0.338589359034187,0.00132369550927559,
LINC02847,pink,0.304042021404933,0.0382302852931474,
AC023632.2,grey,0.132206796486414,0.0395864690427044,
OTUD6B-AS1,purple,-0.0869373810423761,0.0190833619723319,
TPTE2P1,blue,0.152169605879572,0.107185179821937,
AC008429.2,grey,-0.0886930480203015,0.179273956752778,
AC090197.1,grey,0.323726379465791,4.09782872947025e-06,
AP003472.2,purple,-0.353416494641346,3.00884345650761e-06,
PCDHGA10,black,0.10110688988777,0.127466391094964,CM
AC011383.1,grey,0.242931551982799,0.0363550536030911,
